,Id,OwnerUserId,CreationDate,ClosedDate,Score,Title,Tags
69,20824970,2428918.0,2013-12-29T12:02:30Z,,0,use of class template requires template argument list link list,c++ templates
70,34857100,1648849.0,2016-01-18T14:27:05Z,,0,Crontab in Raspberry pi doesn't run a very simple script,linux raspberry-pi crontab
71,36013540,1471537.0,2016-03-15T14:04:09Z,,1,Structuremap MediatR: Multiple notifications handled by the same handler,.net singleton structuremap mediator mediatr
72,7241590,852318.0,2011-08-30T10:06:48Z,,0,Identify XML Serialization rule(s) specified in a class,c# serialization xml-serialization
73,33851410,2344142.0,2015-11-22T03:53:20Z,,0,How to detect when arrow keys are pressed on KONtx?,javascript yahoo-widgets
74,31806890,4427957.0,2015-08-04T10:30:26Z,2015-08-04T10:34:24Z,0,Swap json values,javascript jquery json
75,19828350,2773723.0,2013-11-07T05:03:13Z,,5,How to make stacked column graph to show total data value on top,highcharts
76,27797600,1180612.0,2015-01-06T11:23:13Z,,0,"Angularjs, how to animate left/right movement on routeChange",angularjs
77,8375200,834166.0,2011-12-04T12:12:10Z,,0,How can I download a .webarchive with ASIHTTPRequest?,iphone objective-c ios xcode asihttprequest
78,17862370,2609950.0,2013-07-25T15:29:36Z,,0,delete file every 60 days using java logger,java logging
79,24170840,3727505.0,2014-06-11T19:14:35Z,,0,Android: Fragment,android fragment
80,20275470,1283440.0,2013-11-28T22:12:45Z,,3,Opening CSV with UTF-8 BOM via Excel,java excel csv utf-8
81,3564830,376700.0,2010-08-25T10:21:00Z,,8,Perforce and Emacs,version-control emacs perforce
82,32986810,4949674.0,2015-10-07T08:00:15Z,,0,Have a select in a form type load With a class,php forms class symfony2
83,6144140,180862.0,2011-05-26T19:42:33Z,,0,Cocoa - keep the drop down menu w/o closing it until a task is done,cocoa osx menubar
84,34887290,5583738.0,2016-01-19T21:30:06Z,,-5,Print the value of a json file,javascript json
85,2542610,19212.0,2010-03-30T02:59:56Z,,19,Python-daemon doesn't kill its kids,python daemon multiprocessing children zombie-process
86,39819350,6368270.0,2016-10-02T16:51:56Z,,0,Creating custom button borders from shape in microsoft blend,c# visual-studio xaml blend
87,255370,3446.0,2008-11-01T01:20:41Z,,14,Automating unit tests (junit) for Eclipse Plugin development,java testing junit eclipse-pde eclipse-3.4
88,33162120,5447527.0,2015-10-16T03:31:28Z,,1,Unable to fetch data from server? JSON parsing result,android json listview
89,31043310,1739825.0,2015-06-25T06:57:58Z,,2,Function return value from formless or non-form unit,c++ c++builder
90,21072410,2078525.0,2014-01-12T07:40:01Z,,0,laravel 4 form open and route not defined,php laravel laravel-4
91,17189530,1970426.0,2013-06-19T11:03:37Z,,0,what is practical meaning of impulse response?,signal-processing convolution
92,5583480,573432.0,2011-04-07T15:20:01Z,,1,Autocomplete that looks for symbols a string contains rather than starts with,.net string autocomplete textbox
93,25510170,3846321.0,2014-08-26T15:56:45Z,,0,Django form: disabling submit button and re-enabling when done,javascript jquery html django forms
94,28535320,4570654.0,2015-02-16T05:57:31Z,,-1,How to save a changed item to an external file? (Python 3),python save external
95,26009530,1242381.0,2014-09-24T05:54:04Z,,0,Silverlight: How to apply ScaleTransform to a Ellipse but not the StrokeThickness,silverlight
96,21930550,2964995.0,2014-02-21T09:40:33Z,,1,Combining continous bits in an array,arrays algorithm matlab sorting loops
97,4221850,497841.0,2010-11-19T03:31:53Z,,3,How to make CustomValidators fire at the same time as RequiredFieldValidators,c# asp.net validation
98,17450980,1262048.0,2013-07-03T14:38:37Z,,0,Play or replace GIF image on click with jQuery and start from beginning,jquery reload gif animated-gif
99,8403290,356849.0,2011-12-06T16:25:33Z,,1,How do I extend a subclass in ruby?,ruby-on-rails ruby object extend
100,15923010,1813098.0,2013-04-10T10:14:08Z,,0,jQuery Cookie with Wordpress,jquery wordpress cookies
101,37975880,4954751.0,2016-06-22T18:37:50Z,,0,Setting up gitlab basic auth htpasswd,nginx gitlab .htpasswd
102,8406970,480859.0,2011-12-06T21:17:48Z,,0,Prevent Touch event from firing from under another sprite,flash actionscript-3 flash-builder flash-builder4.5
103,39419330,6509281.0,2016-09-09T20:35:18Z,,0,Post two kinds of data while still using Model.IsValid in ASP.NET Core 1.0,javascript c# jquery asp.net data-binding
104,4029240,65917.0,2010-10-27T01:08:33Z,,10,Mysql: How to call sql script file from other sql script file?,sql mysql file call sql-scripts
105,7896120,783396.0,2011-10-25T21:27:48Z,,0,jquery if have html tag,jquery
106,11797190,1540254.0,2012-08-03T13:56:53Z,,3,Android - Distorted Camera Preview,android camera surfaceview preview distortion
107,11740430,1755133.0,2012-07-31T12:47:40Z,,0,Inotify compatible Shell script to monitor shell a certain directory,linux shell monitor inotify
108,35777580,6012357.0,2016-03-03T16:23:38Z,,0,"org.dbunit.dataset.NoSuchTableException, but table exists",java sql junit h2 dbunit
109,12497550,729646.0,2012-09-19T15:09:20Z,,1,Qtableview resize,qt qtableview qdockwidget
110,12949270,1335580.0,2012-10-18T07:25:38Z,,0,Updating records one by one,asp.net sql-server-2008
111,34729600,4329992.0,2016-01-11T19:34:48Z,,0,can I run multinomial logistic regression in R with data on SQL server?,sql-server r sql-server-2008 logistic-regression multinomial
112,36402790,5704610.0,2016-04-04T12:33:13Z,,1,How to upload image using camel-jetty component,java apache-camel image-upload camel
113,39355390,1883734.0,2016-09-06T18:15:09Z,,0,Display null values last on initial sorting a JQuery DataTable,jquery datatables
114,18878140,2792465.0,2013-09-18T17:01:10Z,,0,Not able to do Remote desktop (RDP) in both Staging & Production in Azure?,azure
115,13427220,1831148.0,2012-11-17T02:57:00Z,,1,WP Blog Publish to Facebook Profile - publishing to my Personal FB (should be to FanPage,wordpress-plugin blogs facebook-page
116,40001520,5319625.0,2016-10-12T14:41:17Z,,1,How can I compose a query such as (A || B || C) && (X || Y) in MongoDB Java Driver 3.2,java mongodb
117,38708530,6632917.0,2016-08-01T21:37:38Z,,0,C# - Invalidate() and Update(),c# graphics paint invalidate
118,26631810,2160064.0,2014-10-29T13:36:22Z,,1,Temporarily pause an SQS worker tier app,amazon-web-services tomcat7 amazon-sqs worker amazon-sns
119,11031150,951151.0,2012-06-14T10:23:59Z,,0,Aligning the bottom of an inline block with the bottom of text (excluding descenders),css vertical-alignment
120,23994780,946804.0,2014-06-02T12:39:44Z,,0,How to change SecureConversationVersion property in SessionSecurityToken class,c# wcf
121,10975710,772761.0,2012-06-11T07:03:29Z,,3,How to set a border to an imageview,android android-imageview
122,27994420,4400700.0,2015-01-16T23:29:52Z,,0,Android ffmpgeg - Nothing happens,java android ffmpeg binary
123,14751960,976646.0,2013-02-07T13:12:29Z,,-1,All events to a html instance are blocked,javascript jquery
124,2171230,262836.0,2010-01-31T09:51:38Z,,6,Copy folder from iPhone Resources directory to document directory,iphone objective-c
125,6006470,754199.0,2011-05-15T04:23:02Z,,1,JQuery to Mootools,jquery mootools
126,26529730,4031590.0,2014-10-23T13:54:27Z,,0,sql query work only with small strings and not with big length strings,php mysql
127,4502000,490601.0,2010-12-21T17:15:40Z,,0,Android using PhoneGap Cache the data file,android cordova cache-control
128,5647520,407943.0,2011-04-13T10:11:12Z,,1,Toggle view of modal button,javascript jquery
129,10650560,1154859.0,2012-05-18T10:01:55Z,,3,Can i find the number of people who are currently checked-in in a facebook place?,facebook facebook-graph-api facebook-checkins
130,12637180,1442818.0,2012-09-28T09:22:54Z,,0,phonegap javascript files accessibility,javascript cordova browser
131,23376560,1046508.0,2014-04-29T22:39:59Z,,1,UIButtons in UIScrollView is not touchable after rotate to landscape orientation using Storyboard and Autolayout?,ios objective-c uiscrollview uibutton landscape-portrait
132,15222580,1667824.0,2013-03-05T11:25:25Z,,6,Lazy singleton in a multithreaded c# application,c# .net multithreading wcf singleton
133,12899740,1174280.0,2012-10-15T16:17:44Z,,0,Perl freezes until ALL system() commands are done,perl command system freeze tk
134,8492220,1081807.0,2011-12-13T16:01:46Z,,1,Change language from my application in iphone,iphone
135,26566050,2442740.0,2014-10-25T18:56:21Z,,2,Node.js - ORM with hierarchical data support,node.js orm sails.js waterline
136,35699780,4706469.0,2016-02-29T12:37:34Z,,1,Passing variable to view by with not working in laravel 5.1,php laravel view controller laravel-5.1
137,13183540,1792280.0,2012-11-01T18:46:18Z,,1,Using layouts from a mountable engine,ruby-on-rails ruby-on-rails-3 rails-engines
138,8461610,734153.0,2011-12-11T02:46:16Z,,1,Get name of last created folder on windows command line,windows command-line
139,5427430,666410.0,2011-03-25T01:00:58Z,,0,Wordpress Custom Query String,wordpress loops
140,9684320,966508.0,2012-03-13T12:54:51Z,,25,Jenkins - j_acegi_security_check,authentication tomcat continuous-integration installation jenkins
141,26987580,4218982.0,2014-11-18T05:54:56Z,,1,using awk with arrays,linux shell unix
142,12366740,7898.0,2012-09-11T09:33:30Z,,0,Reading file contents with casbah gridfs throws MalformedInputException,scala gridfs casbah
143,33636290,1697885.0,2015-11-10T17:45:53Z,,1,Normalizing Image Descriptor OpenCV Java,java c++ opencv image-processing sift
144,39835700,6916559.0,2016-10-03T15:57:41Z,,-5,NX programming - How to convert a model to code,c#
145,15416840,2029077.0,2013-03-14T18:02:02Z,,1,Can pointer operators be overloaded in C++?,c++
146,7040550,891820.0,2011-08-12T13:09:25Z,,2,Filter a field containing a value,sql-server
147,5940150,745553.0,2011-05-09T17:06:28Z,,21,Null pointer exception when calling measure on inflated layout,java android android-layout
148,6804710,385048.0,2011-07-24T03:11:07Z,,0,.NET mscorlib.dll and Kernel32.dll relation,.net kernel32 mscorlib
149,17772900,449378.0,2013-07-21T13:38:29Z,,0,How to sort an ArrayList which contain more than 1000 different Strings on the basis of similairy to another given String,java sorting arraylist similarity
150,31019690,5043329.0,2015-06-24T06:55:38Z,,0,How to enable HTML5 canvas text in Firefox?,javascript html html5 firefox canvas
151,10963170,1430117.0,2012-06-09T17:41:45Z,,1,mobile stylesheet not working on iPhones,iphone css media-queries
152,12757310,1352609.0,2012-10-06T06:21:17Z,,0,HighCharts pie chart in Rails,ruby-on-rails-3 highcharts pie-chart
153,16545790,2029367.0,2013-05-14T14:24:09Z,,0,update using INNER JOIN,sql-server-2008 tsql
154,10233930,1344723.0,2012-04-19T17:55:39Z,2012-04-19T18:07:09Z,0,What makes virtual functions so slow? C++,c++ function refactoring virtual
155,3653680,427899.0,2010-09-06T18:45:05Z,,1,How to lock a file to a thread when serializing?,c# multithreading xml-serialization locking
156,21293050,2429237.0,2014-01-22T20:15:18Z,,0,Display text on link hover that has a negative text indent,jquery html css hover sprite
157,35157060,5873183.0,2016-02-02T15:10:49Z,,-1,How can i compare 3 chars by ascii code?,c++ char
158,28876250,1034536.0,2015-03-05T10:59:10Z,,1,How to handle nested browserify projects,javascript browserify
159,8342770,787089.0,2011-12-01T14:17:43Z,2011-12-02T12:30:42Z,0,Android how to obtain signal strength,android signal-strength
160,11893470,580181.0,2012-08-09T23:32:02Z,,0,Weird behavior of PHPExcel lib,php phpexcel
161,36202400,4227700.0,2016-03-24T14:18:49Z,2016-04-24T14:22:19Z,-1,DigitalOcean + Google Domains DNS not working,digital-ocean
162,3133500,138606.0,2010-06-28T14:58:36Z,,2,Any way to debug javascript on Android devices?,javascript android debugging
163,11974780,1601260.0,2012-08-15T18:17:22Z,,0,VS2010 Linker Error,c++ visual-studio-2010 header-files linker-error
164,9519460,802050.0,2012-03-01T15:57:57Z,,4,What is the default autowiring in spring?,spring autowired
165,37593180,6326852.0,2016-06-02T13:24:23Z,,1,Changing cleaned_data's output order,python-2.7 django-forms
166,38102760,125212.0,2016-06-29T14:34:56Z,,0,Getting Failed to load %5Bobject%20Object%5D on Webpack generated js hosted in express due to stylus styles,express angular2 webpack
167,4739140,229072.0,2011-01-19T18:26:26Z,,0,"g++ -lcurl says its not found, but I can see it in ldconfig -p",c++ linker
168,33241490,5314477.0,2015-10-20T16:06:11Z,,1,Using d3 - How do I select specific data from array to highlight when I click a button?,javascript html css d3.js
169,12945520,72944.0,2012-10-18T00:40:16Z,,2,android:attr/activatedBackgroundIndicator isn't working,android android-layout actionbarsherlock
170,34922130,379008.0,2016-01-21T11:07:55Z,,3,"What does ""CC Graph Reduction"" in Firefox Performance tool mean?",javascript firefox
171,37887780,1904763.0,2016-06-17T18:07:48Z,,0,ng-if causes links to show for a second then disappear. How to prevent showing,angularjs angular-ng-if angularjs-ng-if
172,8757920,1042646.0,2012-01-06T12:40:21Z,,1,Oracle Service Bus vs Oracle Fusion Middleware,oracle soa esb oracle-fusion-middleware
173,26423570,3221693.0,2014-10-17T11:00:22Z,,0,How to invoke general function of angular factory from karma test script file?,javascript angularjs karma-jasmine
174,24633620,1865988.0,2014-07-08T13:51:23Z,2014-07-08T14:10:47Z,0,Process launcher launching process inside of a windows service but the application window is not opening,c# process windows-services
175,2412860,1977903.0,2010-03-09T21:54:22Z,,2,Need to have fade out effect in Javascript,javascript html css
176,35557070,5962493.0,2016-02-22T15:08:50Z,,0,Copy Active sheet of all workbooks in a folder to a new workbook,excel vba excel-vba
177,23317010,138733.0,2014-04-26T22:05:11Z,,2,Cordova File Transfer download `result` null error,cordova file-transfer cordova-plugins
178,5051040,568041.0,2011-02-19T13:31:09Z,,3,dwm xsetroot CPU usage display with awk,linux cpu-usage dwm
179,26395500,1248918.0,2014-10-16T02:56:35Z,,1,Instant evaluation in scala,scala lazy-evaluation
180,3518720,380770.0,2010-08-19T04:28:09Z,,1,Listview error can't run; force close,android xml database listview
181,17520220,1685627.0,2013-07-08T06:19:31Z,,1,Global function pointer. multiple definition error,c++ qt function-pointers
182,25698780,4006148.0,2014-09-06T09:24:52Z,,-3,"Is every class, object, and function in c++ standard library declared under namespace std?",c++ class object namespaces std
183,34737520,3122606.0,2016-01-12T07:11:53Z,,0,how to set custom title for jqgrid cell when grid data binding is dynamic,javascript dynamic data-binding jqgrid
184,741260,78351.0,2009-04-12T04:24:55Z,,1,NSApplicaton delegate - applicationDidFinishLaunching,objective-c cocoa osx
185,27407030,966467.0,2014-12-10T17:18:32Z,,0,Git move commit to different local repository,git svn version-control git-svn patch
186,17146340,2188707.0,2013-06-17T11:24:11Z,,2,Making recursive function in python,python recursion
187,26429880,2767985.0,2014-10-17T16:55:53Z,,2,Display an image & hide it according to a variable,lua corona
188,15725370,2228325.0,2013-03-31T01:23:25Z,,8,Write a mode method in Java to find the most frequently occurring element in an array,java arrays methods mode
189,3648490,76434.0,2010-09-06T01:02:06Z,,4,question about regex in Vim,regex vim
190,26400660,4149002.0,2014-10-16T09:19:54Z,,0,Facebook doesn't load the right content,facebook graph tags
191,17446070,862946.0,2013-07-03T10:52:38Z,,2,Set locale properly to a JFileChooser,java swing localization locale jfilechooser
192,30428990,3440673.0,2015-05-24T22:29:41Z,,1,Why VS2010 Express throws unsafe Threading error but command line csc.exe does not?,c# thread-safety csc vs2010-express
193,16010060,1681956.0,2013-04-15T07:42:17Z,,0,several rows in a single variable sql,sql variables subquery
194,34079390,4154993.0,2015-12-04T01:25:30Z,,23,Range-for-loops and std::vector<bool>,c++ c++11 for-loop range auto
195,34766840,5350618.0,2016-01-13T12:32:07Z,,3,Call macro from Java using Jacob 1.18,java excel-vba jacob
196,32741760,3336497.0,2015-09-23T14:02:10Z,,0,codeigniter file_get_content or curl is not working in our dev server,php codeigniter google-maps curl file-get-contents
197,39599890,1432736.0,2016-09-20T17:01:23Z,,0,trouble using defaultDate attribute of datepicker,jquery jquery-ui datepicker jquery-ui-datepicker
198,3817800,455652.0,2010-09-28T23:39:12Z,,0,"Query only posts that have date of next 30 days within custom field value, not publish date",php wordpress
199,31718990,3953197.0,2015-07-30T08:40:05Z,,1,How to determine if user is beginning new word in JS?,javascript jquery
200,24656660,3712077.0,2014-07-09T14:37:36Z,,3,How can I verify that the second static method was invoked in the first static method?,java unit-testing mockito powermock
201,34571440,5047454.0,2016-01-02T22:37:42Z,,0,Disable keyboard in UIwebView textField in swift,swift uiwebview
202,4521670,44269.0,2010-12-23T19:03:27Z,,2,"Using T-Sql, how can I insert from one table on a remote server into another table on my local server?",sql sql-server-2005 tsql
203,1409900,138606.0,2009-09-11T09:18:16Z,,8,Parsing JavaScript Date string in Java,java javascript date
204,22375110,3238178.0,2014-03-13T10:06:11Z,,0,Getting the full camera view,ios iphone camera
205,39351250,6800688.0,2016-09-06T14:15:53Z,,-2,"How can I add two values in a list in C++ using rbegin() and advance(iterator,1)?",c++ list
206,22918700,179058.0,2014-04-07T17:03:25Z,,2,Why is total_items larger than curr_items in Memcached when I have plenty of memory and items are set to never expire?,memcached
207,15735690,2230366.0,2013-03-31T23:21:09Z,2013-04-01T03:34:19Z,0,How can I upload an app to the jailbroken phone market,iphone upload jailbreak
208,32495900,1250179.0,2015-09-10T07:39:17Z,,2,OAuth User Credentials Granting,php oauth oauth-2.0
209,16339330,2069715.0,2013-05-02T13:30:18Z,,0,Spree Ecommerce System: Admin Account?,ruby-on-rails spree
210,30033070,1102681.0,2015-05-04T14:45:42Z,,0,Video encoding pipeline - threads design,multithreading encoding streaming video-capture video-processing
211,33192030,5059159.0,2015-10-17T21:59:41Z,,-2,how to initialize istream by user input on keyboard?,c++
212,34203800,3199303.0,2015-12-10T13:59:27Z,2015-12-10T14:08:17Z,0,Why does comparison of two integers of MAX_VALUE fail in java?,java
213,38357110,3829539.0,2016-07-13T16:28:53Z,,0,TNS:could not resolve the connect identifier specified in Powershell script after migrate from Windows 7 to Windows 8,oracle powershell tns
214,7453190,768896.0,2011-09-17T07:20:31Z,,0,imageview resizing while dragging a image in layout in android,android drag android-imageview
215,15631740,294089.0,2013-03-26T07:37:38Z,,0,How to test controller actions that require a current session?,ruby-on-rails ruby ruby-on-rails-3 sinatra
216,29417240,4743211.0,2015-04-02T15:53:08Z,,0,Why is WebApplicationInitializer ignored?,java spring maven servlets
217,25770870,3821434.0,2014-09-10T16:45:48Z,,0,Expression must be modifiable lvalue,array-address
218,23607930,3572336.0,2014-05-12T11:35:50Z,2014-05-12T14:28:05Z,-1,Fix mysql_num_rows() expects parameter 1 to be resource,php html mysql mysqli
219,20949520,2308972.0,2014-01-06T11:56:16Z,,0,JQuery: changing image in DIV on mouseenter/mouseleave on a link and looping,jquery html
220,14071500,149358.0,2012-12-28T15:06:06Z,,5,Build static library in monotouch,objective-c xamarin.ios
221,15936880,260345.0,2013-04-10T21:36:42Z,,1,Interpreting a gdb backtrace,c linux gdb
222,15787020,1431255.0,2013-04-03T12:12:07Z,,1,lein ring server does not automatically rebuild,clojure leiningen compojure hiccup cljsbuild
223,22080420,3362364.0,2014-02-27T21:08:25Z,,-4,javascript onclick alert not working,javascript
224,14342280,702708.0,2013-01-15T16:31:07Z,,3,JFreeChart: move column labels upper,jfreechart
225,36160770,2640926.0,2016-03-22T17:04:20Z,,0,TypeError: undefined is not an object (evaluating 'Highcharts.maps'),javascript jquery ruby-on-rails highcharts highmaps
226,12802980,1695165.0,2012-10-09T15:02:41Z,,0,opening serial port in java on virtual box returns error,java serial-port rxtx
227,36071840,3436996.0,2016-03-17T21:16:51Z,,0,Link from webpage to make shortcut on phone,android ios html5
228,29046850,936293.0,2015-03-14T08:10:30Z,,0,Why doesn't Url Decode convert + to space?,python python-2.7 urllib
229,12314310,1411807.0,2012-09-07T08:18:25Z,,1,Android listview is returning null?,android xml listview nullpointerexception android-fragments
230,30867600,1045808.0,2015-06-16T12:27:50Z,,-3,Call to a member function fetchAll() on MYSQL Stored Procedure,php mysql stored-procedures
231,25457160,1087667.0,2014-08-23T00:01:36Z,,2,Django - keeping parameters dictionary between requests,django
232,37795740,4953624.0,2016-06-13T17:25:22Z,,-1,password change script not working ouput is something's wrong,php mysql
